PDBchain1,PDBchain2,TM1,TM2,RMSD,ID1,ID2,IDali,L1,L2,Lali
ATV31678.1-80.13,WP_205774216.1-80.16,0.3497,0.2647,5.41,0.024,0.016,0.038,168,250,105
ATV31678.1-80.13,WP_205774951.1-90.80,0.6559,0.6425,2.62,0.149,0.145,0.191,168,172,131
ATV31678.1-80.13,WP_205775805.1-81.27,0.3051,0.4162,4.18,0.042,0.066,0.09,168,106,78
ATV31678.1-80.13,WP_211605239.1-82.30,0.8455,0.8308,1.15,0.631,0.62,0.731,168,171,145
ATV31678.1-80.13,WP_230466978.1-72.11,0.5462,0.6737,2.79,0.149,0.189,0.227,168,132,110
ATV31678.1-80.13,WP_232528158.1-77.67,0.8184,0.8092,2.37,0.548,0.541,0.609,168,170,151
ATV31678.1-80.13,WP_233113975.1-90.81,0.2773,0.2641,5.21,0.024,0.022,0.048,168,181,83
ATV31678.1-80.13,WP_233141670.1-88.26,0.6642,0.6251,2.59,0.202,0.189,0.258,168,180,132
ATV31678.1-80.13,WP_233444100.1-86.05,0.2957,0.2934,5.56,0.036,0.035,0.07,168,170,86
ATV31678.1-80.13,WP_253698019.1-77.34,0.2886,0.3287,4.09,0.036,0.043,0.082,168,140,73
ATV31678.1-80.13,WP_253730758.1-90.66,0.2886,0.3362,4.25,0.048,0.059,0.108,168,135,74
ATV31678.1-80.13,WP_253731724.1-77.53,0.2602,0.294,4.79,0.03,0.035,0.071,168,141,70
ATV31678.1-80.13,WP_261794777.1-89.16,0.2916,0.3296,4.19,0.048,0.057,0.107,168,141,75
ATV32174.1-80.12,ATV32580.1-86.95,0.2888,0.3113,5.15,0.041,0.046,0.09,169,153,78
ATV32174.1-80.12,ATV33916.1-80.37,0.8324,0.823,1.71,0.609,0.602,0.696,169,171,148
ATV32174.1-80.12,ATV37225.1-92.18,0.2453,0.2611,5.81,0.018,0.02,0.038,169,153,79
ATV32174.1-80.12,ATV39350.1-79.37,0.8961,0.9012,1.81,0.769,0.774,0.807,169,168,161
ATV32174.1-80.12,ATV51908.1-80.43,0.7815,0.8978,2.16,0.55,0.637,0.646,169,146,144
ATV32174.1-80.12,ATV53006.1-80.31,0.911,0.911,1.86,0.811,0.811,0.84,169,169,163
ATV32174.1-80.12,ATV53739.1-79.73,0.8234,0.797,2.42,0.432,0.417,0.471,169,175,155
ATV32174.1-80.12,ATV55906.1-78.29,0.8724,0.8775,1.79,0.751,0.756,0.814,169,168,156
ATV32174.1-80.12,AWX06279.1-78.97,0.9483,0.9537,1.11,0.805,0.81,0.814,169,168,167
ATV32174.1-80.12,AWX07865.1-78.67,0.8884,0.8935,1.68,0.828,0.833,0.886,169,168,158
ATV32174.1-80.12,AWX08490.1-72.23,0.8662,0.8957,2.1,0.781,0.81,0.81,169,163,163
ATV32174.1-80.12,BAR48143.1-90.34,0.5632,0.5063,3.5,0.089,0.078,0.116,169,193,129
ATV32174.1-80.12,BAR50278.1-76.71,0.219,0.2993,5.24,0.006,0.01,0.015,169,102,66
ATV32174.1-80.12,BAR52475.1-80.97,0.8296,0.8201,1.82,0.562,0.556,0.642,169,171,148
ATV32174.1-80.12,BAS49001.1-82.51,0.325,0.3899,4.4,0.036,0.045,0.072,169,132,83
ATV32174.1-80.12,BAU16639.1-92.21,0.2457,0.2621,5.97,0.047,0.052,0.103,169,153,78
ATV32174.1-80.12,BAU17006.1-77.60,0.9128,0.9128,1.69,0.822,0.822,0.837,169,169,166
ATV32174.1-80.12,BAU18789.1-79.04,0.9077,0.9129,2.4,0.822,0.827,0.832,169,168,167
ATV32174.1-80.12,EEO39337.1-78.51,0.4879,0.4434,4.19,0.112,0.1,0.164,169,190,116
ATV32174.1-80.12,EEO43048.1-88.38,0.2764,0.2796,4.96,0.024,0.024,0.05,169,166,80
ATV32174.1-80.12,EEU32732.1-88.93,0.2762,0.2785,4.93,0.018,0.018,0.038,169,167,78
ATV32174.1-80.12,EEU32859.1-81.58,0.4908,0.4237,4.04,0.083,0.069,0.122,169,202,115
ATV32174.1-80.12,EEU32996.1-87.55,0.2896,0.2896,4.77,0.036,0.036,0.075,169,169,80
ATV32174.1-80.12,EFD82075.2-79.78,0.4904,0.4385,4.16,0.089,0.077,0.128,169,194,117
ATV32174.1-80.12,EGN66713.1-88.04,0.2876,0.284,4.89,0.006,0.006,0.012,169,172,81
ATV32174.1-80.12,EGN67307.1-87.78,0.2897,0.2897,4.77,0.03,0.03,0.062,169,169,80
ATV32174.1-80.12,EGY33133.1-91.77,0.3062,0.2884,5.34,0.036,0.033,0.067,169,184,89
ATV32174.1-80.12,EHK89789.1-87.99,0.6675,0.6314,2.55,0.201,0.189,0.256,169,180,133
ATV32174.1-80.12,EHK89835.1-88.07,0.2577,0.247,5.7,0.024,0.022,0.048,169,181,84
ATV32174.1-80.12,EHK91001.1-82.96,0.318,0.2751,5.44,0.047,0.038,0.084,169,208,95
ATV32174.1-80.12,EMB43982.1-90.06,0.2823,0.3253,4.21,0.047,0.058,0.11,169,138,73
ATV32174.1-80.12,EOA11658.1-72.56,0.5863,0.9109,1.39,0.491,0.783,0.79,169,106,105
ATV32174.1-80.12,ERJ63923.1-86.43,0.8273,0.9169,1.46,0.586,0.651,0.678,169,152,146
ATV32174.1-80.12,ERJ64511.1-82.90,0.8371,0.8371,1.71,0.675,0.675,0.77,169,169,148
ATV32174.1-80.12,ERJ66464.1-81.16,0.8378,0.8378,1.63,0.639,0.639,0.73,169,169,148
ATV32174.1-80.12,ERJ66656.1-74.32,0.2484,0.1753,5.99,0.024,0.014,0.049,169,284,82
ATV32174.1-80.12,ERJ82300.1-81.32,0.8341,0.8246,1.73,0.651,0.643,0.743,169,171,148
ATV32174.1-80.12,ERJ83369.1-81.77,0.8362,0.8267,1.84,0.633,0.626,0.718,169,171,149
ATV32174.1-80.12,ERJ86145.1-84.43,0.5678,0.5148,3.53,0.107,0.094,0.138,169,191,130
ATV32174.1-80.12,ERT47646.1-88.78,0.278,0.2815,4.81,0.03,0.03,0.065,169,166,77
ATV32174.1-80.12,ETA26341.1-85.95,0.8347,0.9079,1.69,0.621,0.677,0.709,169,155,148
ATV32174.1-80.12,GAP81701.1-78.36,0.5622,0.5081,3.54,0.101,0.089,0.131,169,192,130
ATV32174.1-80.12,KJJ86346.1-80.41,0.6073,0.9394,1.08,0.491,0.776,0.776,169,107,107
ATV32174.1-80.12,KJJ86519.1-89.88,0.3057,0.3447,4.94,0.047,0.056,0.098,169,144,82
ATV32174.1-80.12,KJJ87276.1-76.46,0.8849,0.8899,1.79,0.822,0.827,0.869,169,168,160
ATV32174.1-80.12,KKY61606.1-78.51,0.864,0.8689,1.93,0.698,0.702,0.752,169,168,157
ATV32174.1-80.12,KUL98255.1-78.56,0.4842,0.4407,4.29,0.107,0.095,0.154,169,190,117
ATV32174.1-80.12,KUL99308.1-87.49,0.2904,0.2904,4.76,0.03,0.03,0.062,169,169,80
ATV32174.1-80.12,KUL99823.1-87.88,0.287,0.2823,4.82,0.006,0.006,0.013,169,173,80
ATV32174.1-80.12,KXA22114.1-88.33,0.2758,0.2792,4.93,0.012,0.012,0.026,169,166,78
ATV32174.1-80.12,KXC08061.1-81.24,0.835,0.8255,1.7,0.639,0.632,0.73,169,171,148
ATV32174.1-80.12,KYK85503.1-76.59,0.4324,0.3066,4.47,0.053,0.034,0.08,169,265,113
ATV32174.1-80.12,OLQ21168.1-82.08,0.8359,0.8263,1.89,0.645,0.637,0.732,169,171,149
ATV32174.1-80.12,OWP31724.1-79.77,0.9529,0.9584,1.14,0.834,0.839,0.839,169,168,168
ATV32174.1-80.12,OWP32476.1-91.64,0.253,0.2656,5.24,0.03,0.032,0.067,169,157,75
ATV32174.1-80.12,OWP34023.1-74.77,0.2119,0.263,5.25,0.024,0.033,0.065,169,121,62
ATV32174.1-80.12,OWR82820.1-86.35,0.8368,0.928,1.5,0.639,0.711,0.735,169,152,147
ATV32174.1-80.12,PCR85716.1-87.87,0.2861,0.2828,4.77,0.024,0.023,0.05,169,172,80
ATV32174.1-80.12,PDP56801.1-82.17,0.8396,0.8396,1.81,0.663,0.663,0.752,169,169,149
ATV32174.1-80.12,PDP61269.1-79.88,0.937,0.9423,1.49,0.888,0.893,0.893,169,168,168
ATV32174.1-80.12,PDP61486.1-82.90,0.8377,0.8377,1.74,0.651,0.651,0.743,169,169,148
ATV32174.1-80.12,PDP68574.1-79.22,0.8684,0.8734,1.36,0.698,0.702,0.776,169,168,152
ATV32174.1-80.12,PDP69242.1-79.49,0.9271,0.9325,1.36,0.775,0.78,0.804,169,168,163
ATV32174.1-80.12,PDP76386.1-76.81,0.926,0.9312,1.41,0.793,0.798,0.807,169,168,166
ATV32174.1-80.12,PDP76608.1-79.93,0.8507,0.8656,1.34,0.651,0.663,0.733,169,166,150
ATV32174.1-80.12,PDP79289.1-82.68,0.8394,0.8394,1.84,0.657,0.657,0.745,169,169,149
ATV32174.1-80.12,PDP80394.1-81.87,0.8319,0.8319,1.75,0.604,0.604,0.689,169,169,148
ATV32174.1-80.12,PDP82206.1-79.47,0.8904,0.8904,1.23,0.828,0.828,0.903,169,169,155
ATV32174.1-80.12,PGH20633.1-88.73,0.2756,0.279,4.94,0.018,0.018,0.038,169,166,78
ATV32174.1-80.12,PGH21735.1-87.63,0.2893,0.2893,4.77,0.053,0.053,0.113,169,169,80
ATV32174.1-80.12,PGH22407.1-87.65,0.2902,0.2902,4.76,0.047,0.047,0.1,169,169,80
ATV32174.1-80.12,PHH97487.1-87.77,0.2885,0.285,4.94,0.006,0.006,0.012,169,172,81
ATV32174.1-80.12,PHI05755.1-88.92,0.2915,0.3629,4.74,0.012,0.016,0.026,169,125,77
ATV32174.1-80.12,PHI06540.1-87.66,0.275,0.2951,5.12,0.036,0.039,0.075,169,152,80
ATV32174.1-80.12,PHI08326.1-87.96,0.2894,0.2858,4.76,0.006,0.006,0.013,169,172,80
ATV32174.1-80.12,PHI13657.1-89.00,0.2923,0.364,4.74,0.012,0.016,0.026,169,125,77
ATV32174.1-80.12,PIK17204.1-80.00,0.8511,0.8561,1.2,0.728,0.732,0.831,169,168,148
ATV32174.1-80.12,PIK17411.1-90.13,0.3181,0.2183,5.65,0.059,0.034,0.098,169,294,102
ATV32174.1-80.12,PIK19369.1-79.78,0.8852,0.8852,2.26,0.805,0.805,0.85,169,169,160
ATV32174.1-80.12,PIK19759.1-90.23,0.282,0.3084,5.12,0.03,0.034,0.06,169,147,83
ATV32174.1-80.12,PIK20109.1-91.74,0.2384,0.2516,5.38,0.03,0.032,0.071,169,156,70
ATV32174.1-80.12,PIN27250.1-82.03,0.5965,0.9202,1.53,0.568,0.897,0.897,169,107,107
ATV32174.1-80.12,PIN27259.1-71.98,0.5958,0.919,1.61,0.562,0.888,0.888,169,107,107
ATV32174.1-80.12,PIN27300.1-79.97,0.9598,0.9598,1.16,0.905,0.905,0.911,169,169,168
ATV32174.1-80.12,PIN29465.1-82.38,0.5441,0.5366,3.56,0.089,0.087,0.119,169,172,126
ATV32174.1-80.12,PJE99021.1-78.83,0.8939,0.8939,2.22,0.828,0.828,0.854,169,169,164
ATV32174.1-80.12,PJI21017.1-80.35,0.9433,0.9487,1.41,0.888,0.893,0.898,169,168,167
ATV32174.1-80.12,PJI24363.1-91.77,0.2381,0.2507,5.14,0.024,0.026,0.056,169,156,71
ATV32174.1-80.12,PJI24389.1-79.82,0.9297,0.9351,1.64,0.817,0.821,0.831,169,168,166
ATV32174.1-80.12,PJI25578.1-79.82,0.9624,0.968,1.14,0.828,0.833,0.833,169,168,168
ATV32174.1-80.12,PJI26311.1-78.95,0.8899,0.895,1.69,0.769,0.774,0.823,169,168,158
ATV32174.1-80.12,PJI27691.1-81.67,0.7962,0.9148,2.08,0.533,0.616,0.616,169,146,146
ATV32174.1-80.12,QEH45386.1-79.91,0.3387,0.4011,4.29,0.077,0.097,0.151,169,134,86
ATV32174.1-80.12,QUI90514.1-80.68,0.8369,0.8273,1.67,0.639,0.632,0.73,169,171,148
ATV32174.1-80.12,QYR65713.1-84.78,0.2938,0.3321,5.04,0.03,0.035,0.062,169,143,80
ATV32174.1-80.12,QYR66967.1-88.53,0.2906,0.317,4.75,0.041,0.047,0.087,169,149,80
ATV32174.1-80.12,RQD99704.1-79.61,0.8559,0.8559,2.33,0.627,0.627,0.675,169,169,157
ATV32174.1-80.12,RQE06608.1-79.37,0.9038,0.9089,2.09,0.793,0.798,0.812,169,168,165
ATV32174.1-80.12,RRD62062.1-71.00,0.252,0.1674,5.39,0.036,0.021,0.083,169,292,72
ATV32174.1-80.12,RRD75271.1-89.19,0.3463,0.4109,3.32,0.03,0.036,0.066,169,137,76
ATV32174.1-80.12,SJL19104.1-79.65,0.8466,0.8613,1.75,0.716,0.729,0.796,169,166,152
ATV32174.1-80.12,SJL19364.1-82.60,0.8396,0.8396,1.66,0.639,0.639,0.73,169,169,148
ATV32174.1-80.12,SJL25880.1-82.17,0.8386,0.829,1.79,0.645,0.637,0.732,169,171,149
ATV32174.1-80.12,TYB11840.1-89.18,0.2798,0.267,4.87,0.012,0.011,0.025,169,181,80
ATV32174.1-80.12,UTC88072.1-77.81,0.283,0.2841,5.46,0.053,0.054,0.103,169,168,87
ATV32174.1-80.12,VTX56655.1-88.51,0.2756,0.2791,4.94,0.018,0.018,0.038,169,166,78
ATV32174.1-80.12,WP_002668050.1-90.90,0.2918,0.2279,5.5,0.012,0.008,0.022,169,244,91
ATV32174.1-80.12,WP_002689100.1-89.84,0.2798,0.322,4.26,0.036,0.043,0.082,169,138,73
ATV32174.1-80.12,WP_005560990.1-89.93,0.2865,0.2907,6.01,0.024,0.024,0.043,169,165,94
ATV32174.1-80.12,WP_010697710.1-89.23,0.2767,0.3169,4.46,0.03,0.036,0.067,169,138,75
ATV32174.1-80.12,WP_080574655.1-84.27,0.6329,0.6234,2.76,0.207,0.203,0.269,169,172,130
ATV32174.1-80.12,WP_097657165.1-87.74,0.8071,0.8461,1.32,0.55,0.578,0.655,169,161,142
ATV32174.1-80.12,WP_150153335.1-89.35,0.2843,0.3609,4.67,0.024,0.033,0.054,169,122,74
ATV32174.1-80.12,WP_150153577.1-82.68,0.4939,0.4251,4.07,0.083,0.069,0.123,169,202,114
ATV32174.1-80.12,WP_155642491.1-88.57,0.2435,0.2381,5.98,0.006,0.006,0.013,169,175,80
ATV32174.1-80.12,WP_187106099.1-89.80,0.2867,0.3652,4.69,0.012,0.016,0.027,169,122,74
ATV32174.1-80.12,WP_187106668.1-89.16,0.287,0.3651,4.64,0.012,0.016,0.027,169,122,74
ATV32174.1-80.12,WP_205766317.1-90.71,0.6616,0.6514,2.7,0.195,0.192,0.248,169,172,133
ATV32174.1-80.12,WP_205768292.1-82.40,0.3279,0.2525,5.62,0.036,0.024,0.058,169,248,103
ATV32174.1-80.12,WP_205768727.1-81.69,0.3287,0.2522,5.88,0.012,0.008,0.019,169,250,106
ATV32174.1-80.12,WP_205769178.1-87.53,0.5424,0.5546,3.71,0.065,0.067,0.084,169,164,131
ATV32174.1-80.12,WP_205770740.1-88.35,0.674,0.6195,2.79,0.166,0.151,0.204,169,186,137
ATV32174.1-80.12,WP_205771886.1-88.81,0.3636,0.3288,4.15,0.036,0.031,0.065,169,193,92
ATV32174.1-80.12,WP_205772954.1-86.09,0.5501,0.5551,3.76,0.089,0.09,0.115,169,167,131
ATV32174.1-80.12,WP_205774081.1-89.49,0.3638,0.329,4.14,0.036,0.031,0.065,169,193,92
ATV32174.1-80.12,WP_205774216.1-80.16,0.3221,0.2494,5.97,0.024,0.016,0.037,169,250,108
ATV32174.1-80.12,WP_205774951.1-90.80,0.6631,0.6529,2.69,0.136,0.134,0.173,169,172,133
ATV32174.1-80.12,WP_205775805.1-81.27,0.3094,0.4393,3.68,0.041,0.066,0.096,169,106,73
ATV32174.1-80.12,WP_211605239.1-82.30,0.8371,0.8276,1.85,0.621,0.614,0.705,169,171,149
ATV32174.1-80.12,WP_230466978.1-72.11,0.5451,0.6767,2.57,0.136,0.174,0.211,169,132,109
ATV32174.1-80.12,WP_232528158.1-77.67,0.7935,0.789,2.34,0.556,0.553,0.639,169,170,147
ATV32174.1-80.12,WP_233113975.1-90.81,0.2807,0.2678,5.39,0.041,0.039,0.084,169,181,83
ATV32174.1-80.12,WP_233141670.1-88.26,0.6691,0.6328,2.49,0.189,0.178,0.241,169,180,133
ATV32174.1-80.12,WP_233444100.1-86.05,0.302,0.3007,5.62,0.047,0.047,0.088,169,170,91
ATV32174.1-80.12,WP_253698019.1-77.34,0.2665,0.3087,4.49,0.006,0.007,0.015,169,140,66
ATV32174.1-80.12,WP_253730758.1-90.66,0.2826,0.3303,4.19,0.047,0.059,0.11,169,135,73
ATV32174.1-80.12,WP_253731724.1-77.53,0.2667,0.3074,4.55,0.006,0.007,0.015,169,141,66
ATV32174.1-80.12,WP_261794777.1-89.16,0.2552,0.2926,4.9,0.018,0.021,0.045,169,141,67
ATV32580.1-86.95,ATV33916.1-80.37,0.2805,0.2596,4.26,0.052,0.047,0.116,153,171,69
ATV32580.1-86.95,ATV37225.1-92.18,0.3252,0.3252,5.29,0.026,0.026,0.043,153,153,94
ATV32580.1-86.95,ATV39350.1-79.37,0.3031,0.2864,5.45,0.046,0.042,0.078,153,168,90
ATV32580.1-86.95,ATV51908.1-80.43,0.3031,0.3121,5.15,0.046,0.048,0.082,153,146,85
ATV32580.1-86.95,ATV53006.1-80.31,0.3128,0.2944,5.34,0.059,0.053,0.099,153,169,91
ATV32580.1-86.95,ATV53739.1-79.73,0.2826,0.257,4.26,0.039,0.034,0.087,153,175,69
ATV32580.1-86.95,ATV55906.1-78.29,0.2996,0.2833,5.42,0.046,0.042,0.079,153,168,89
ATV32580.1-86.95,AWX06279.1-78.97,0.3076,0.2908,5.43,0.046,0.042,0.077,153,168,91
ATV32580.1-86.95,AWX07865.1-78.67,0.3068,0.29,5.42,0.046,0.042,0.077,153,168,91
ATV32580.1-86.95,AWX08490.1-72.23,0.2819,0.2702,5.46,0.026,0.025,0.051,153,163,79
ATV32580.1-86.95,BAR48143.1-90.34,0.2826,0.2399,5.38,0.013,0.01,0.026,153,193,77
ATV32580.1-86.95,BAR50278.1-76.71,0.2457,0.3207,4.59,0.026,0.039,0.065,153,102,62
ATV32580.1-86.95,BAR52475.1-80.97,0.2847,0.261,3.65,0.013,0.012,0.032,153,171,62
ATV32580.1-86.95,BAS49001.1-82.51,0.2783,0.3057,5.14,0.02,0.023,0.039,153,132,77
ATV32580.1-86.95,BAU16639.1-92.21,0.3289,0.3289,5.38,0.007,0.007,0.011,153,153,91
ATV32580.1-86.95,BAU17006.1-77.60,0.2892,0.2706,5.69,0.039,0.036,0.073,153,169,82
ATV32580.1-86.95,BAU18789.1-79.04,0.3118,0.294,5.24,0.046,0.042,0.079,153,168,89
ATV32580.1-86.95,EEO39337.1-78.51,0.3186,0.2761,5.23,0.046,0.037,0.079,153,190,89
ATV32580.1-86.95,EEO43048.1-88.38,0.5125,0.4791,3.47,0.124,0.114,0.183,153,166,104
ATV32580.1-86.95,EEU32732.1-88.93,0.5128,0.477,3.58,0.118,0.108,0.171,153,167,105
ATV32580.1-86.95,EEU32859.1-81.58,0.3466,0.2855,4.94,0.039,0.03,0.065,153,202,92
ATV32580.1-86.95,EEU32996.1-87.55,0.5101,0.47,3.53,0.137,0.124,0.202,153,169,104
ATV32580.1-86.95,EFD82075.2-79.78,0.3293,0.2791,4.8,0.039,0.031,0.07,153,194,86
ATV32580.1-86.95,EGN66713.1-88.04,0.5087,0.4617,3.47,0.111,0.099,0.165,153,172,103
ATV32580.1-86.95,EGN67307.1-87.78,0.5066,0.467,3.56,0.131,0.118,0.192,153,169,104
ATV32580.1-86.95,EGY33133.1-91.77,0.3488,0.3074,5.13,0.033,0.027,0.053,153,184,94
ATV32580.1-86.95,EHK89789.1-87.99,0.3217,0.2894,5.25,0.039,0.033,0.067,153,180,90
ATV32580.1-86.95,EHK89835.1-88.07,0.377,0.3362,5.18,0.065,0.055,0.098,153,181,102
ATV32580.1-86.95,EHK91001.1-82.96,0.3415,0.2763,4.98,0.02,0.014,0.033,153,208,92
ATV32580.1-86.95,EMB43982.1-90.06,0.2803,0.2989,5.35,0.046,0.051,0.089,153,138,79
ATV32580.1-86.95,EOA11658.1-72.56,0.2824,0.3704,3.74,0.013,0.019,0.032,153,106,62
ATV32580.1-86.95,ERJ63923.1-86.43,0.3203,0.3219,5.41,0.072,0.072,0.136,153,152,81
ATV32580.1-86.95,ERJ64511.1-82.90,0.3236,0.3003,5.31,0.046,0.041,0.084,153,169,83
ATV32580.1-86.95,ERJ66464.1-81.16,0.2918,0.2737,5.32,0.039,0.036,0.072,153,169,83
ATV32580.1-86.95,ERJ66656.1-74.32,0.2619,0.1751,6.03,0.02,0.011,0.036,153,284,83
ATV32580.1-86.95,ERJ82300.1-81.32,0.2845,0.2625,3.96,0.039,0.035,0.09,153,171,67
ATV32580.1-86.95,ERJ83369.1-81.77,0.2834,0.2623,4.53,0.046,0.041,0.099,153,171,71
ATV32580.1-86.95,ERJ86145.1-84.43,0.2859,0.2476,6.04,0.052,0.042,0.091,153,191,88
ATV32580.1-86.95,ERT47646.1-88.78,0.5155,0.4816,3.46,0.124,0.114,0.183,153,166,104
ATV32580.1-86.95,ETA26341.1-85.95,0.2837,0.2812,4.62,0.046,0.045,0.097,153,155,72
ATV32580.1-86.95,GAP81701.1-78.36,0.2712,0.2284,5.01,0.052,0.042,0.119,153,192,67
ATV32580.1-86.95,KJJ86346.1-80.41,0.2822,0.3564,4.36,0.046,0.065,0.101,153,107,69
ATV32580.1-86.95,KJJ86519.1-89.88,0.799,0.8461,1.53,0.314,0.333,0.366,153,144,131
ATV32580.1-86.95,KJJ87276.1-76.46,0.3157,0.2977,5.27,0.046,0.042,0.078,153,168,90
ATV32580.1-86.95,KKY61606.1-78.51,0.3125,0.2952,5.21,0.046,0.042,0.078,153,168,90
ATV32580.1-86.95,KUL98255.1-78.56,0.323,0.2792,5.06,0.039,0.032,0.068,153,190,88
ATV32580.1-86.95,KUL99308.1-87.49,0.5095,0.4695,3.53,0.124,0.112,0.183,153,169,104
ATV32580.1-86.95,KUL99823.1-87.88,0.5075,0.4585,3.5,0.111,0.098,0.165,153,173,103
ATV32580.1-86.95,KXA22114.1-88.33,0.5151,0.4817,3.56,0.118,0.108,0.171,153,166,105
ATV32580.1-86.95,KXC08061.1-81.24,0.2833,0.262,4.54,0.039,0.035,0.085,153,171,71
ATV32580.1-86.95,KYK85503.1-76.59,0.3781,0.2471,4.93,0.039,0.023,0.065,153,265,93
ATV32580.1-86.95,OLQ21168.1-82.08,0.283,0.2617,4.11,0.033,0.029,0.074,153,171,68
ATV32580.1-86.95,OWP31724.1-79.77,0.3101,0.2929,5.4,0.046,0.042,0.077,153,168,91
ATV32580.1-86.95,OWP32476.1-91.64,0.339,0.3336,5.34,0.059,0.057,0.093,153,157,97
ATV32580.1-86.95,OWP34023.1-74.77,0.275,0.3209,4.49,0.026,0.033,0.058,153,121,69
ATV32580.1-86.95,OWR82820.1-86.35,0.2767,0.2779,5.48,0.059,0.059,0.114,153,152,79
ATV32580.1-86.95,PCR85716.1-87.87,0.5043,0.4584,3.59,0.105,0.093,0.154,153,172,104
ATV32580.1-86.95,PDP56801.1-82.17,0.2832,0.264,4.27,0.052,0.047,0.116,153,169,69
ATV32580.1-86.95,PDP61269.1-79.88,0.3098,0.2926,5.25,0.039,0.036,0.067,153,168,90
ATV32580.1-86.95,PDP61486.1-82.90,0.2894,0.2715,5.52,0.052,0.047,0.095,153,169,84
ATV32580.1-86.95,PDP68574.1-79.22,0.3225,0.304,5.4,0.059,0.054,0.098,153,168,92
ATV32580.1-86.95,PDP69242.1-79.49,0.3083,0.2915,5.42,0.046,0.042,0.076,153,168,92
ATV32580.1-86.95,PDP76386.1-76.81,0.3114,0.2941,5.42,0.046,0.042,0.077,153,168,91
ATV32580.1-86.95,PDP76608.1-79.93,0.3096,0.2938,5.49,0.065,0.06,0.112,153,166,89
ATV32580.1-86.95,PDP79289.1-82.68,0.324,0.3012,5.66,0.046,0.041,0.081,153,169,86
ATV32580.1-86.95,PDP80394.1-81.87,0.2814,0.2626,4.25,0.052,0.047,0.116,153,169,69
ATV32580.1-86.95,PDP82206.1-79.47,0.3117,0.2931,5.28,0.046,0.041,0.078,153,169,90
ATV32580.1-86.95,PGH20633.1-88.73,0.518,0.4838,3.57,0.131,0.12,0.19,153,166,105
ATV32580.1-86.95,PGH21735.1-87.63,0.5079,0.4682,3.54,0.144,0.13,0.212,153,169,104
ATV32580.1-86.95,PGH22407.1-87.65,0.5078,0.4681,3.54,0.137,0.124,0.202,153,169,104
ATV32580.1-86.95,PHH97487.1-87.77,0.5042,0.4577,3.4,0.118,0.105,0.176,153,172,102
ATV32580.1-86.95,PHI05755.1-88.92,0.5269,0.6254,2.76,0.163,0.2,0.253,153,125,99
ATV32580.1-86.95,PHI06540.1-87.66,0.528,0.531,3.36,0.124,0.125,0.184,153,152,103
ATV32580.1-86.95,PHI08326.1-87.96,0.5092,0.4622,3.48,0.118,0.105,0.175,153,172,103
ATV32580.1-86.95,PHI13657.1-89.00,0.5269,0.6257,2.78,0.157,0.192,0.242,153,125,99
ATV32580.1-86.95,PIK17204.1-80.00,0.2928,0.2757,5.44,0.039,0.036,0.071,153,168,84
ATV32580.1-86.95,PIK17411.1-90.13,0.3098,0.1971,5.39,0.033,0.017,0.056,153,294,89
ATV32580.1-86.95,PIK19369.1-79.78,0.3171,0.2984,5.35,0.059,0.053,0.098,153,169,92
ATV32580.1-86.95,PIK19759.1-90.23,0.3429,0.3518,5.06,0.052,0.054,0.086,153,147,93
ATV32580.1-86.95,PIK20109.1-91.74,0.3289,0.3247,5.33,0.026,0.026,0.043,153,156,92
ATV32580.1-86.95,PIN27250.1-82.03,0.2842,0.3577,4.49,0.059,0.084,0.127,153,107,71
ATV32580.1-86.95,PIN27259.1-71.98,0.2793,0.3594,4.64,0.046,0.065,0.104,153,107,67
ATV32580.1-86.95,PIN27300.1-79.97,0.3069,0.2893,5.52,0.065,0.059,0.108,153,169,93
ATV32580.1-86.95,PIN29465.1-82.38,0.303,0.2806,4.93,0.046,0.041,0.085,153,172,82
ATV32580.1-86.95,PJE99021.1-78.83,0.2841,0.264,5.19,0.026,0.024,0.056,153,169,72
ATV32580.1-86.95,PJI21017.1-80.35,0.3055,0.289,5.36,0.039,0.036,0.066,153,168,91
ATV32580.1-86.95,PJI24363.1-91.77,0.3287,0.3246,5.19,0.033,0.032,0.055,153,156,91
ATV32580.1-86.95,PJI24389.1-79.82,0.3115,0.2944,5.33,0.039,0.036,0.066,153,168,91
ATV32580.1-86.95,PJI25578.1-79.82,0.3054,0.2892,5.47,0.046,0.042,0.076,153,168,92
ATV32580.1-86.95,PJI26311.1-78.95,0.3202,0.2981,5.39,0.046,0.042,0.086,153,168,81
ATV32580.1-86.95,PJI27691.1-81.67,0.3047,0.3138,5.12,0.039,0.041,0.071,153,146,85
ATV32580.1-86.95,QEH45386.1-79.91,0.2859,0.3116,5.47,0.02,0.022,0.037,153,134,82
ATV32580.1-86.95,QUI90514.1-80.68,0.2842,0.2626,4.13,0.059,0.053,0.132,153,171,68
ATV32580.1-86.95,QYR65713.1-84.78,0.5201,0.5497,3.52,0.144,0.154,0.208,153,143,106
ATV32580.1-86.95,QYR66967.1-88.53,0.508,0.519,3.56,0.124,0.128,0.183,153,149,104
ATV32580.1-86.95,RQD99704.1-79.61,0.3226,0.2995,4.89,0.052,0.047,0.1,153,169,80
ATV32580.1-86.95,RQE06608.1-79.37,0.3133,0.2956,5.38,0.039,0.036,0.066,153,168,91
ATV32580.1-86.95,RRD62062.1-71.00,0.2818,0.1814,5.54,0.033,0.017,0.06,153,292,83
